WeekOfMonth,Make,AccidentArea,DayOfWeekClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,PolicyNumber,Deductible,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy
3,13,1,6,5,1,1,32.0,0,2,1,1,0,4916,400,3,2,1,4,4,0,0,0,3,3,0,2
3,2,1,7,5,1,1,48.0,0,1,0,1,0,4917,400,3,2,2,6,6,0,0,1,2,3,0,1
1,13,1,2,4,1,1,55.0,0,1,0,0,0,4918,400,3,2,0,5,6,0,0,0,0,3,0,1
4,9,1,7,5,0,1,32.0,0,2,1,5,0,4919,400,3,2,0,3,4,0,0,0,3,3,0,2
3,6,0,7,3,1,2,32.0,0,1,0,1,0,4920,400,3,2,3,4,4,0,0,0,2,3,0,1
2,9,1,6,2,1,1,44.0,0,2,1,0,0,4921,400,3,2,1,5,5,0,0,0,3,3,2,2
2,9,1,7,2,1,1,42.0,0,2,1,0,0,4922,400,3,2,1,5,5,0,0,0,3,3,0,2
4,17,1,2,4,1,1,35.0,0,2,1,4,0,4923,400,3,2,1,4,4,0,0,0,0,3,0,2
4,13,1,1,4,1,2,26.0,0,0,0,1,0,4924,400,3,2,3,5,4,0,0,0,0,3,0,0
2,13,1,2,3,1,2,30.0,1,2,1,0,0,4925,400,3,2,2,4,4,0,0,0,1,3,0,2
1,9,1,2,2,1,1,28.0,0,1,0,0,0,4926,400,3,2,0,4,4,0,0,0,3,3,0,1
1,17,1,2,1,1,2,25.0,0,2,1,0,0,4927,400,3,2,0,3,3,0,0,0,3,3,0,2
5,2,1,6,1,0,2,41.0,1,1,0,0,0,4928,400,3,2,0,5,5,0,0,0,3,3,0,1
4,13,1,6,4,1,1,55.0,1,0,0,1,0,4929,400,3,2,0,6,6,0,0,0,1,3,0,0
3,13,1,5,5,1,1,30.0,0,2,1,1,0,4930,700,3,2,1,5,4,0,0,0,3,3,0,2
4,5,1,2,5,1,1,50.0,0,0,0,0,0,4931,400,3,2,3,6,6,0,0,0,2,3,0,0
3,13,1,1,4,0,2,31.0,0,1,0,0,0,4932,400,3,2,0,3,4,0,0,0,3,3,0,1
2,2,1,7,2,1,1,59.0,0,0,0,1,0,4933,400,3,2,1,6,7,0,0,0,3,3,0,0
3,11,1,6,3,1,1,50.0,0,2,1,5,0,4934,400,3,2,1,5,6,0,0,0,3,3,0,2
2,2,0,2,2,1,1,37.0,0,2,1,0,0,4935,400,3,2,0,6,5,0,0,0,2,3,0,2
2,9,1,6,3,1,2,34.0,0,2,1,0,0,4936,400,3,2,1,3,4,0,0,0,0,2,1,2
3,6,1,7,3,1,1,28.0,1,1,0,1,0,4937,400,3,2,3,4,4,0,0,0,3,3,0,1
5,13,1,2,5,1,1,33.0,1,0,0,1,0,4938,400,3,2,0,5,4,0,0,0,2,3,0,0
3,18,1,5,4,0,1,55.0,0,0,0,1,0,4939,400,3,2,2,6,6,0,0,0,3,3,0,0
2,17,1,7,3,1,1,47.0,0,2,1,1,0,4940,400,3,2,2,6,6,0,0,0,2,3,0,2
1,17,1,5,1,1,1,48.0,0,2,1,5,0,4941,400,3,2,3,6,6,0,0,0,3,3,0,2
3,9,1,1,3,0,1,49.0,0,2,1,1,0,4942,400,3,2,3,5,6,0,0,0,3,3,0,2
5,13,1,1,1,1,2,29.0,1,1,0,4,0,4943,400,3,2,0,4,4,0,0,0,1,3,0,1
2,2,1,5,5,1,1,40.0,0,6,2,5,1,4944,400,3,2,1,5,5,0,0,0,0,3,0,0
1,17,1,2,1,1,1,30.0,0,2,1,0,0,4945,400,1,2,0,3,4,0,0,0,1,3,0,2
1,17,1,7,2,1,2,26.0,1,2,1,1,0,4946,400,3,2,1,3,4,0,0,0,2,3,0,2
1,13,1,2,2,1,1,38.0,0,0,0,4,0,4947,400,3,2,0,5,5,0,0,0,2,3,0,0
1,6,0,1,2,1,2,30.0,0,0,0,1,0,4948,500,3,2,1,4,4,0,0,0,2,1,0,0
2,9,1,2,2,1,1,44.0,0,1,0,2,0,4949,400,3,2,1,5,5,0,0,0,1,3,0,1
4,5,1,2,4,1,1,46.0,0,2,1,3,0,4950,400,3,2,1,6,6,0,0,0,0,3,0,2
1,13,1,2,2,1,2,24.0,0,2,1,0,0,4951,400,3,2,1,3,3,0,0,1,2,3,0,2
3,17,1,5,1,0,2,28.0,0,1,0,0,0,4952,400,3,2,1,4,4,1,0,0,3,3,0,1
2,17,1,6,2,1,1,32.0,0,1,0,0,0,4953,400,3,2,1,4,4,0,0,0,0,3,0,1
1,13,1,6,2,1,1,50.0,0,6,2,5,0,4954,400,3,2,0,5,6,0,0,0,0,3,0,0
1,9,1,5,1,1,1,22.0,1,1,0,1,0,4955,400,3,2,3,3,3,0,0,0,2,3,0,1
3,2,1,1,3,1,1,57.0,0,0,0,0,0,4956,400,3,2,0,6,7,0,0,0,1,3,0,0
2,15,1,7,4,1,1,26.0,0,0,0,1,0,4957,400,3,2,1,4,4,0,0,0,0,2,1,0
5,13,1,5,1,1,1,59.0,0,1,0,1,0,4958,400,3,2,3,6,7,0,0,0,3,3,0,1
3,9,1,1,3,0,1,32.0,0,1,0,0,0,4959,400,3,2,0,5,4,0,0,0,3,3,0,1
2,9,1,2,2,1,2,33.0,0,1,0,0,0,4960,400,3,2,2,4,4,0,0,0,3,3,0,1
5,17,1,1,1,1,1,32.0,1,0,0,4,0,4961,400,3,2,1,4,4,0,0,0,0,3,0,0
2,13,1,7,3,1,2,28.0,0,2,1,5,0,4962,400,3,2,2,5,4,0,0,0,0,3,2,2
3,17,1,7,3,1,1,32.0,0,2,1,0,0,4963,400,3,2,2,5,4,0,0,0,0,3,0,2
4,17,1,2,1,1,1,29.0,1,0,0,0,0,4964,400,3,2,3,5,4,0,0,0,3,3,0,0
3,9,1,6,4,0,2,27.0,1,2,1,0,0,4965,400,3,2,1,4,4,0,0,0,0,3,0,2
4,6,0,5,4,1,2,35.0,1,4,1,5,0,4966,400,3,2,3,4,4,0,0,0,0,3,0,1
4,13,1,6,3,1,1,28.0,0,1,0,4,0,4967,400,3,2,1,3,4,0,0,0,3,3,0,1
5,17,1,2,1,1,1,39.0,1,1,0,0,0,4968,400,3,2,1,6,5,0,0,0,2,3,0,1
2,13,1,6,2,1,1,39.0,0,1,0,0,1,4969,400,3,2,3,5,5,0,1,0,3,3,0,1
4,5,1,1,5,1,1,46.0,1,1,0,1,0,4970,400,3,2,3,6,6,0,0,0,3,3,0,1
5,6,1,2,1,1,1,47.0,0,1,0,0,0,4971,400,3,2,0,5,6,0,0,0,3,3,0,1
3,9,0,2,3,1,1,35.0,0,1,0,1,0,4972,400,3,2,3,5,4,0,0,0,3,3,0,1
2,17,1,6,2,1,1,34.0,1,1,0,1,0,4973,400,3,2,2,4,4,0,0,0,2,3,0,1
3,5,1,1,3,1,1,32.0,0,2,1,1,0,4974,400,3,2,2,4,4,0,0,0,1,3,0,2
2,2,1,6,2,1,2,35.0,0,2,1,0,0,4975,400,3,2,2,4,4,0,0,0,3,3,0,2
3,2,0,2,4,1,1,46.0,0,7,2,5,0,4976,400,3,2,3,6,6,0,0,0,3,3,0,1
1,6,1,6,3,1,2,31.0,0,0,0,5,0,4977,400,3,2,1,7,4,0,0,0,3,3,0,0
1,13,1,1,1,1,1,45.0,0,2,1,0,0,4978,400,3,2,3,6,5,0,0,0,3,2,1,2
2,2,1,6,3,1,2,30.0,0,1,0,0,0,4979,400,3,2,3,4,4,0,0,0,3,3,0,1
1,2,1,7,2,1,1,40.0,0,1,0,1,0,4980,400,3,2,1,5,5,0,0,0,3,3,0,1
4,3,1,2,2,1,1,49.0,0,1,0,2,0,4981,400,3,2,1,6,6,0,0,1,1,3,0,1
4,17,1,6,4,0,1,62.0,0,2,1,0,0,4982,400,3,2,1,6,7,0,0,0,0,3,0,2
4,17,1,2,4,1,1,62.0,0,1,0,0,0,4983,400,3,2,0,6,7,0,0,0,3,3,0,1
1,6,1,2,1,1,1,41.0,0,2,1,0,0,4984,400,3,2,1,5,5,0,0,0,3,3,0,2
1,15,1,7,1,1,1,37.0,0,2,1,1,0,4985,400,3,2,2,5,5,0,0,0,3,3,0,2
1,13,1,2,1,1,1,60.0,1,0,0,0,0,4986,400,3,2,3,6,7,0,0,0,3,3,0,0
2,2,1,6,3,0,1,54.0,1,1,0,0,0,4987,400,3,2,1,5,6,0,0,0,3,3,0,1
1,17,1,5,1,1,1,33.0,0,2,1,1,0,4988,400,3,2,0,5,4,0,0,0,2,3,0,2
1,9,1,1,1,1,1,30.0,1,1,0,0,0,4989,400,3,2,3,4,4,0,0,0,3,3,0,1
3,17,0,7,4,1,1,36.0,1,2,1,1,0,4990,400,3,2,2,5,5,0,0,0,2,3,0,2
2,6,1,7,3,1,2,30.0,0,0,0,4,0,4991,400,3,2,0,4,4,0,0,0,1,3,0,0
3,6,1,2,3,0,1,61.0,0,1,0,0,0,4992,700,3,2,0,5,7,0,0,0,3,3,0,1
3,5,1,3,4,1,1,70.0,0,0,0,3,0,4993,400,3,2,3,5,8,0,0,0,3,3,0,0
5,6,1,2,5,1,1,51.0,0,2,1,0,0,4994,400,3,2,0,5,6,0,0,0,3,3,0,2
3,13,0,6,1,1,2,29.0,0,2,1,0,0,4995,400,3,2,1,5,4,0,0,0,1,3,0,2
3,2,1,2,1,1,2,41.0,0,1,0,0,0,4996,400,3,2,3,5,5,0,0,0,3,3,0,1
1,17,1,7,1,0,2,27.0,0,2,1,0,0,4997,400,3,2,1,4,4,0,0,0,3,3,0,2
1,6,1,6,1,1,2,21.0,1,2,1,0,0,4998,400,3,2,1,3,3,0,0,0,3,3,0,2
3,15,1,5,4,1,2,37.0,0,2,1,1,0,4999,500,3,2,2,5,5,0,0,0,2,1,1,2
2,0,1,7,2,1,1,54.0,0,0,0,1,0,5000,400,3,2,3,6,6,0,0,0,2,3,0,0
2,9,1,2,2,1,1,61.0,1,2,1,1,0,5001,400,3,2,3,6,7,0,0,0,3,3,0,2
1,17,1,2,2,1,2,28.0,0,2,1,1,0,5002,400,3,2,0,4,4,0,0,0,3,3,0,2
5,6,1,2,1,1,1,42.0,0,1,0,0,0,5003,400,3,2,1,5,5,0,0,0,3,3,2,1
4,13,1,6,2,1,1,45.0,0,1,0,0,0,5004,400,3,2,1,6,5,0,0,0,1,3,0,1
4,17,1,2,3,1,1,42.0,0,1,0,5,0,5005,400,3,2,1,4,5,1,0,1,0,3,0,1
3,9,1,1,1,0,2,32.0,0,2,1,0,0,5006,400,3,2,1,4,4,0,0,0,2,0,0,2
2,0,1,7,3,1,1,51.0,0,0,0,1,0,5007,400,3,2,3,6,6,0,0,0,3,3,0,0
2,13,1,1,2,0,1,59.0,0,2,1,0,0,5008,400,3,2,1,5,7,0,0,0,1,3,0,2
1,13,1,1,2,1,1,61.0,0,2,1,1,0,5009,400,3,2,2,5,7,0,0,0,3,3,0,2
2,17,1,1,3,1,1,63.0,1,2,1,5,0,5010,400,3,2,2,6,7,0,0,0,2,3,0,2
5,2,0,6,1,0,2,29.0,0,2,1,0,0,5011,400,3,2,3,4,4,0,0,0,3,3,0,2
3,2,1,6,1,1,2,39.0,0,2,1,0,0,5012,400,3,2,1,4,5,0,0,0,1,3,0,2
3,17,1,2,3,1,2,36.0,0,0,0,0,0,5013,400,3,2,0,4,5,0,0,0,0,3,0,0
3,17,1,2,1,1,1,65.0,0,2,1,0,0,5014,400,3,2,1,6,7,0,0,0,3,3,0,2
4,13,1,1,4,1,1,60.0,1,1,0,0,0,5015,400,3,2,1,6,7,0,0,0,3,3,0,1
3,13,1,5,1,1,1,28.0,0,1,0,1,0,5016,400,3,2,1,5,4,0,0,0,3,3,0,1
5,13,1,6,5,1,1,38.0,0,2,1,0,0,5017,400,3,2,1,5,5,0,0,0,1,3,0,2
1,6,0,2,4,1,1,64.0,0,0,0,4,0,5018,400,3,2,3,6,7,0,0,0,0,3,0,0
2,6,1,2,2,1,1,46.0,0,4,1,5,1,5019,400,3,2,3,5,6,0,0,0,3,3,0,1
1,13,1,1,2,1,1,44.0,0,1,0,0,0,5020,400,3,2,3,5,5,0,0,0,3,2,1,1
1,17,1,5,2,1,1,48.0,0,1,0,1,0,5021,400,3,2,1,4,6,0,0,0,3,3,0,1
5,13,1,1,1,1,1,40.0,1,1,0,0,0,5022,400,3,2,1,5,5,0,0,0,2,3,0,1
1,13,1,5,2,1,1,78.0,0,1,0,0,0,5023,700,3,2,3,6,8,0,0,0,3,3,0,1
3,9,1,6,3,1,1,29.0,0,1,0,0,0,5024,400,3,2,1,4,4,0,0,0,0,3,0,1
2,2,1,7,3,1,1,56.0,0,0,0,0,0,5025,400,3,2,0,6,7,0,0,0,3,3,0,0
2,6,1,1,3,1,1,32.0,1,1,0,0,0,5026,400,3,2,2,4,4,0,0,0,2,3,0,1
3,2,1,2,3,1,1,40.0,0,2,1,1,0,5027,400,3,2,2,5,5,0,0,0,0,3,0,2
2,9,1,5,3,1,1,32.0,1,1,0,0,0,5028,400,3,2,2,5,4,0,0,0,1,3,0,1
4,2,1,5,2,1,1,62.0,0,6,2,5,0,5029,400,3,2,1,6,7,0,0,0,2,3,0,0
5,6,1,6,1,0,1,33.0,1,1,0,0,0,5030,400,3,2,3,4,4,0,0,0,3,3,0,1
5,6,1,7,1,1,1,34.0,1,2,1,5,0,5031,400,3,2,2,3,4,0,0,0,1,3,0,2
2,6,1,6,2,1,1,65.0,0,0,0,5,0,5032,400,3,2,1,7,7,0,0,0,3,3,0,0
2,2,1,7,3,1,1,31.0,0,6,2,5,0,5033,400,3,2,0,4,4,0,0,0,1,3,0,0
4,9,1,7,2,1,1,30.0,0,0,0,0,0,5034,400,3,2,3,5,4,0,0,0,3,3,0,0
4,13,1,1,5,1,2,45.0,0,0,0,0,0,5035,400,3,2,0,5,5,0,0,0,2,3,0,0
2,13,1,6,2,1,2,30.0,1,0,0,0,0,5036,400,3,2,0,5,4,0,0,0,1,3,0,0
1,17,1,7,2,1,2,29.0,1,2,1,0,0,5037,400,3,2,1,5,4,0,0,0,2,3,0,2
5,13,1,6,1,0,2,23.0,0,1,0,0,0,5038,400,3,2,3,3,3,0,0,0,3,3,0,1
1,2,1,7,3,1,1,45.0,0,1,0,2,0,5039,400,3,2,0,5,5,0,0,0,0,3,0,1
3,13,1,2,2,0,1,27.0,1,1,0,0,0,5040,400,3,2,0,3,4,0,0,0,3,3,0,1
5,17,1,1,1,1,1,47.0,1,2,1,1,0,5041,400,3,2,1,5,6,0,0,0,3,2,1,2
3,6,0,5,3,0,1,55.0,0,0,0,4,0,5042,400,3,2,0,5,6,0,0,0,3,3,3,0
4,6,1,6,1,1,1,55.0,0,2,1,5,0,5043,400,3,2,0,7,6,0,0,0,3,3,0,2
3,5,1,2,3,0,1,45.0,0,2,1,2,0,5044,400,3,2,1,4,5,0,0,0,2,3,2,2
2,17,0,6,2,1,2,41.0,1,0,0,4,0,5045,400,3,2,0,5,5,0,0,0,3,3,0,0
2,17,1,7,2,1,1,39.0,0,2,1,1,0,5046,400,3,2,1,5,5,0,0,0,3,3,0,2
3,18,1,2,3,1,1,66.0,0,2,1,2,0,5047,400,3,2,2,6,8,0,0,0,2,3,0,2
3,13,1,1,4,1,1,42.0,1,1,0,0,0,5048,400,3,2,1,4,5,0,0,0,2,3,0,1
5,13,0,2,2,1,0,48.0,0,0,0,0,0,5049,400,3,2,3,6,6,0,0,0,3,3,0,0
2,17,1,6,3,1,1,40.0,1,1,0,0,1,5050,500,3,2,0,5,5,0,0,0,0,1,0,1
2,2,1,2,4,1,1,45.0,0,2,1,0,0,5051,400,3,2,2,5,5,0,0,0,3,3,0,2
1,2,1,2,1,1,1,56.0,0,2,1,5,0,5052,400,3,2,2,6,7,0,0,0,1,3,0,2
2,17,1,7,4,1,1,55.0,1,0,0,0,0,5053,400,3,2,3,5,6,0,0,0,3,3,0,0
2,13,1,2,2,1,2,21.0,1,0,0,0,0,5054,400,3,2,1,1,3,0,0,0,2,3,0,0
2,13,1,5,3,1,1,50.0,1,0,0,1,0,5055,400,3,2,0,6,6,0,0,0,0,3,0,0
1,13,1,1,2,1,1,29.0,0,1,0,0,0,5056,400,3,2,3,4,4,0,0,0,0,3,0,1
3,13,0,5,3,1,1,50.0,0,2,1,1,0,5057,400,3,2,3,6,6,0,0,0,2,3,0,2
4,13,1,7,5,1,1,47.0,0,2,1,1,0,5058,400,3,2,1,6,6,0,0,0,2,3,0,2
1,17,1,7,2,0,2,24.0,1,1,0,0,0,5059,400,3,2,1,2,3,0,0,0,3,3,0,1
1,17,1,1,2,1,1,24.0,0,2,1,0,0,5060,400,3,2,1,3,3,0,0,0,1,3,0,2
2,6,1,6,2,1,2,16.5,0,0,0,5,1,5061,400,3,2,1,7,0,0,0,0,3,3,0,0
4,9,1,7,4,0,1,55.0,0,0,0,0,0,5062,400,3,2,3,6,6,0,0,0,2,2,1,0
5,18,1,5,4,1,1,42.0,0,0,0,5,0,5063,400,3,2,3,4,5,0,0,0,3,3,0,0
3,6,1,6,2,0,1,39.0,0,2,1,2,0,5064,400,3,2,1,6,5,0,0,0,0,3,0,2
3,2,0,7,5,1,1,47.0,0,2,1,0,0,5065,400,3,2,3,6,6,0,0,0,3,3,0,2
4,17,1,6,4,1,2,39.0,0,1,0,0,0,5066,400,3,2,0,5,5,0,0,0,2,3,0,1
2,13,1,2,2,1,1,33.0,0,1,0,0,0,5067,400,3,2,0,5,4,0,0,0,3,3,0,1
1,2,1,2,1,0,2,35.0,0,1,0,0,0,5068,400,3,2,1,4,4,0,0,0,0,3,0,1
4,6,1,1,1,1,2,16.5,0,2,1,5,0,5069,400,3,2,2,7,0,0,0,0,3,3,0,2
2,13,1,5,3,1,1,35.0,1,0,0,0,0,5070,400,3,2,0,4,4,0,0,0,3,3,0,0
2,13,1,2,2,1,2,21.0,0,1,0,1,0,5071,400,3,2,0,3,3,0,0,0,1,3,0,1
5,17,1,6,1,1,1,41.0,1,1,0,0,0,5072,400,3,2,0,5,5,0,0,0,3,3,0,1
1,13,1,1,2,1,1,61.0,1,0,0,4,0,5073,400,3,2,3,6,7,0,0,0,0,3,0,0
3,17,1,1,4,1,1,40.0,0,0,0,0,0,5074,400,3,2,3,5,5,0,0,0,3,3,0,0
3,13,1,1,3,1,1,39.0,0,2,1,1,0,5075,400,3,2,0,5,5,1,0,0,3,3,0,2
4,13,1,7,4,1,1,32.0,0,0,0,0,0,5076,400,3,2,1,5,4,1,1,0,2,3,0,0
1,5,1,2,1,1,1,52.0,0,2,1,3,0,5077,400,3,2,1,6,6,0,0,0,3,3,0,2
1,17,1,1,2,0,1,51.0,0,2,1,0,0,5078,400,3,2,2,6,6,0,0,0,0,3,0,2
2,6,1,5,4,1,1,40.0,1,1,0,1,0,5079,400,3,2,0,6,5,0,0,0,1,3,0,1
3,17,0,2,3,1,1,48.0,0,1,0,0,1,5080,400,3,2,3,5,6,0,0,0,3,3,0,1
1,13,1,5,3,1,1,51.0,1,1,0,1,0,5081,400,3,2,2,6,6,0,0,0,0,3,0,1
2,13,1,7,2,1,1,28.0,0,1,0,0,0,5082,400,3,2,0,5,4,0,0,0,3,3,0,1
3,9,1,2,3,1,1,29.0,1,1,0,1,0,5083,400,3,2,0,5,4,0,0,0,3,2,1,1
3,11,1,5,2,1,2,31.0,0,0,0,0,1,5084,400,3,2,1,3,4,0,0,0,2,3,0,0
2,18,1,6,4,1,1,65.0,0,1,0,2,0,5085,700,3,2,2,5,7,0,0,0,2,3,2,1
1,13,0,6,2,0,1,36.0,1,1,0,1,0,5086,400,3,2,3,5,5,0,0,0,3,3,0,1
3,9,1,5,3,1,1,26.0,0,1,0,1,0,5087,400,3,2,3,5,4,0,0,0,3,3,0,1
2,5,1,5,3,1,1,44.0,0,0,0,2,0,5088,400,3,2,2,6,5,0,0,0,2,3,0,0
1,2,0,7,2,1,2,42.0,1,2,1,2,0,5089,400,3,2,0,5,5,0,0,0,3,3,0,2
1,13,1,6,2,1,2,35.0,1,1,0,0,0,5090,400,3,2,1,4,4,0,0,0,3,3,0,1
1,9,1,6,2,1,1,58.0,1,2,1,0,0,5091,400,3,2,1,6,7,0,0,0,3,3,0,2
1,13,1,2,1,1,1,46.0,1,0,0,0,0,5092,400,3,2,0,6,6,0,0,0,3,3,0,0
3,13,0,1,4,1,1,52.0,0,0,0,4,1,5093,400,3,2,3,4,6,0,0,0,3,3,0,0
5,2,1,5,2,0,1,41.0,0,0,0,0,0,5094,400,4,2,1,6,5,0,0,0,3,3,0,0
5,17,1,7,1,1,1,34.0,0,1,0,4,0,5095,400,3,2,3,4,4,0,0,0,1,3,0,1
4,2,1,2,5,1,1,48.0,0,1,0,0,0,5096,400,3,2,0,6,6,0,0,0,0,3,0,1
4,17,0,5,4,1,1,45.0,0,1,0,0,0,5097,400,3,2,0,5,5,0,0,0,0,0,0,1
5,2,1,2,5,1,1,73.0,0,2,1,0,0,5098,400,3,2,3,5,8,0,0,0,1,3,0,2
4,18,1,2,4,1,2,28.0,0,0,0,2,0,5099,400,3,2,3,5,4,0,0,0,1,3,0,0
4,9,1,2,4,1,1,44.0,0,2,1,1,0,5100,400,3,2,0,5,5,0,0,0,1,3,0,2
4,0,1,6,4,1,1,71.0,0,0,0,1,0,5101,500,3,2,1,6,8,0,0,0,2,1,0,0
3,9,1,1,3,1,2,26.0,0,1,0,0,1,5102,400,3,2,1,4,4,0,0,0,0,3,0,1
2,6,1,5,2,1,2,52.0,0,1,0,0,0,5103,400,3,2,0,5,6,0,0,0,0,3,0,1
2,9,0,1,4,1,1,34.0,0,1,0,1,0,5104,400,3,2,1,5,4,0,0,0,3,2,1,1
3,2,1,2,3,1,1,55.0,0,0,0,5,0,5105,400,3,2,0,5,6,0,0,0,3,3,0,0
4,2,1,5,4,1,2,46.0,0,0,0,0,0,5106,400,3,2,0,6,6,0,0,0,2,3,0,0
1,9,1,1,1,0,1,37.0,0,0,0,0,0,5107,400,3,2,0,6,5,1,0,0,2,3,0,0
3,16,1,7,3,1,1,27.0,0,0,0,0,0,5108,400,3,2,0,4,4,0,0,0,3,3,0,0
3,17,1,2,3,1,1,73.0,0,0,0,4,0,5109,400,3,2,0,6,8,0,0,0,2,3,0,0
3,12,1,2,3,1,2,32.0,0,2,1,1,0,5110,400,3,2,2,5,4,0,0,0,3,3,0,2
3,6,1,2,3,1,2,16.5,0,0,0,5,0,5111,400,3,2,1,7,0,0,0,0,3,3,0,0
2,13,1,2,2,1,1,39.0,0,2,1,0,0,5112,400,3,2,0,5,5,0,0,0,3,3,0,2
3,17,1,2,3,0,2,27.0,0,0,0,4,1,5113,400,3,2,0,4,4,0,0,0,2,3,0,0
2,9,1,2,2,1,1,29.0,0,2,1,0,0,5114,400,3,2,2,5,4,0,0,0,3,3,0,2
1,6,1,2,1,1,2,16.5,1,0,0,5,0,5115,400,3,2,1,7,0,0,0,0,3,3,0,0
2,17,1,6,3,1,1,43.0,1,1,0,1,0,5116,700,3,2,0,5,5,0,0,0,2,3,0,1
2,6,1,7,2,0,2,32.0,0,2,1,0,0,5117,400,3,2,1,4,4,0,0,0,1,3,0,2
1,13,1,7,3,1,1,39.0,0,0,0,0,0,5118,400,3,2,3,6,5,0,0,0,3,3,0,0
3,9,0,7,4,1,1,29.0,1,1,0,0,0,5119,400,3,2,1,4,4,0,0,0,1,3,0,1
1,17,0,2,1,1,1,41.0,1,0,0,4,0,5120,400,3,2,3,5,5,0,0,0,0,3,0,0
4,17,0,2,5,1,2,35.0,0,1,0,4,0,5121,400,3,2,0,2,4,0,0,0,0,3,0,1
4,18,1,5,3,1,1,69.0,0,0,0,0,0,5122,400,3,2,0,5,8,0,0,0,0,3,0,0
3,9,1,5,4,1,1,48.0,1,0,0,0,0,5123,400,3,2,0,6,6,0,0,0,3,3,0,0
3,9,1,1,3,0,2,35.0,0,1,0,0,0,5124,400,3,2,0,4,4,0,0,0,3,3,0,1
2,2,1,5,3,0,1,27.0,0,1,0,0,0,5125,400,3,2,3,4,4,0,0,0,3,2,1,1
5,9,1,5,2,0,2,41.0,0,1,0,0,0,5126,400,3,2,3,3,5,0,0,0,3,3,2,1
3,17,1,5,4,1,2,35.0,1,1,0,0,0,5127,400,3,2,0,3,4,0,0,0,3,3,0,1
1,2,1,5,2,0,1,35.0,1,1,0,1,0,5128,400,3,2,0,4,4,0,0,0,2,3,0,1
3,17,1,7,3,1,2,21.0,0,1,0,4,0,5129,400,3,2,1,3,3,0,0,0,3,3,0,1
2,9,1,6,3,1,1,51.0,1,0,0,1,0,5130,400,3,2,3,6,6,0,0,0,2,3,0,0
2,6,1,1,4,1,2,16.5,1,1,0,5,0,5131,400,3,2,1,7,0,0,0,0,3,3,0,1
4,17,0,5,4,1,2,30.0,0,1,0,0,0,5132,400,3,2,3,3,4,0,0,0,3,3,0,1
3,6,1,1,4,1,1,35.0,1,0,0,0,0,5133,400,3,2,3,3,4,0,0,0,3,3,0,0
3,17,1,6,3,0,1,27.0,0,1,0,1,0,5134,400,3,2,2,5,4,0,0,0,1,3,0,1
5,9,0,6,3,1,1,39.0,0,1,0,1,0,5135,400,3,2,1,5,5,0,0,0,1,3,0,1
5,9,1,6,1,1,2,28.0,0,1,0,0,0,5136,400,3,2,2,5,4,0,0,0,0,3,0,1
4,17,1,2,4,1,1,73.0,0,1,0,0,0,5137,400,3,2,0,6,8,0,0,0,3,3,0,1
4,17,1,6,4,1,1,51.0,0,2,1,0,0,5138,400,3,2,2,5,6,0,0,0,3,3,0,2
4,9,0,2,1,1,1,29.0,0,0,0,0,0,5139,400,3,2,1,3,4,0,0,0,3,3,0,0
1,17,1,2,2,1,1,23.0,0,0,0,4,0,5140,400,3,2,3,3,3,0,0,0,3,3,0,0
2,5,1,1,2,1,1,49.0,0,2,1,1,0,5141,400,3,2,1,6,6,0,0,0,0,3,0,2
2,18,0,5,2,1,1,49.0,0,1,0,5,0,5142,400,3,2,0,6,6,0,0,0,2,3,0,1
2,6,1,2,2,1,1,61.0,0,1,0,1,0,5143,400,3,2,1,6,7,0,0,0,2,3,0,1
2,6,1,5,2,1,1,51.0,1,0,0,0,0,5144,400,3,2,1,6,6,0,0,0,1,3,0,0
1,13,1,6,1,1,1,62.0,0,1,0,0,0,5145,400,3,2,0,5,7,1,0,0,2,3,0,1
4,6,1,2,4,1,1,27.0,0,1,0,1,0,5146,400,3,2,3,4,4,0,0,0,3,2,1,1
3,17,1,7,3,1,1,36.0,1,1,0,0,0,5147,400,3,2,3,4,5,0,0,0,3,3,0,1
5,6,0,2,1,1,2,27.0,0,1,0,0,0,5148,400,3,2,1,4,4,0,0,0,0,3,0,1
4,17,1,7,4,1,1,33.0,0,2,1,5,0,5149,400,3,2,2,3,4,1,0,0,3,3,0,2
1,2,0,6,2,1,1,51.0,1,2,1,1,0,5150,400,3,2,3,6,6,0,0,1,0,3,0,2
2,13,1,2,2,1,1,51.0,1,2,1,0,0,5151,400,3,2,1,6,6,0,0,0,2,3,0,2
2,0,1,2,2,1,2,20.0,0,0,0,1,0,5152,400,3,2,3,0,2,0,0,0,2,1,0,0
2,13,1,2,2,1,1,41.0,0,1,0,0,0,5153,400,3,2,1,5,5,0,0,0,1,3,0,1
2,17,1,5,2,1,1,29.0,0,1,0,1,0,5154,400,3,2,0,5,4,0,0,0,0,3,0,1
4,17,0,6,5,1,1,42.0,1,0,0,4,0,5155,400,3,2,3,5,5,0,0,0,3,3,0,0
1,2,1,6,2,1,1,65.0,1,1,0,5,0,5156,400,3,2,3,6,7,0,0,0,1,3,0,1
